gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted Churn
1,0,1,1,0.2112676056338028,1,0,1,1,0,1,0,1,0,0.4975124378109452,0.1264770366951303,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0.0646766169154228,0.2029540733902607,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.1126760563380281,1,1,0,0,0,0,0,0,1,0.5771144278606964,0.0768578352180937,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0.5582089552238805,0.0064101084698822,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.3098591549295775,1,0,0,1,0,1,0,0,0,0.3572139303482586,0.1492787906762058,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.0985915492957746,1,0,0,0,0,0,0,0,0,0.0119402985074626,0.0162012462497115,0,0,1,1,0,0,1,0,0,0,0
0,0,1,1,0.2535211267605634,0,0,1,1,0,0,0,0,1,0.1661691542288557,0.0682437110546965,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.0845070422535211,1,1,1,0,0,0,0,0,1,0.3522388059701492,0.0444899607662127,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5114427860696518,0.0058677590583891,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.8450704225352113,1,1,1,0,1,0,1,1,0,0.8532338308457711,0.7321313177936765,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.7887323943661972,1,0,1,1,0,1,1,0,1,0.5184079601990049,0.4737883683360258,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,1,1,0.6223880597014925,0.0801177013616432,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.1971830985915492,1,0,1,0,1,0,0,1,0,0.4636815920398009,0.1075409646895915,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0139303482587064,9.808446803600232e-05,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.1549295774647887,1,0,0,0,0,0,0,0,0,0.2751243781094527,0.0562139395338103,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.7464788732394366,1,0,0,0,0,0,0,0,0,0.017412935323383,0.1304927302100161,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,0.0422535211267605,1,0,0,0,0,0,0,0,0,0.2641791044776119,0.0174071082390953,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0845070422535211,1,0,0,0,0,0,1,0,1,0.617412935323383,0.0586083544888068,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0.2676056338028169,1,0,0,0,0,0,0,0,0,0.0208955223880596,0.0431975536579736,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.352112676056338,0,0,1,0,0,1,0,1,0,0.2741293532338308,0.1301869374567274,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0.4929577464788732,1,1,0,0,0,0,0,1,1,0.6552238805970149,0.346503577198246,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.7323943661971831,1,1,0,1,1,1,1,1,1,0.9024875621890548,0.6576736672051696,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.028169014084507,1,0,0,0,0,1,1,1,1,0.508457711442786,0.0199111470113085,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.943661971830986,0,0,1,1,1,1,1,1,0,0.4587064676616914,0.5216708977613663,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.7218905472636815,0.7360720055388876,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.1549295774647887,1,1,0,0,0,0,0,0,0,0.0666666666666666,0.0301869374567274,0,0,1,0,1,0,0,1,0,0,0
1,1,1,1,0.4647887323943662,1,1,0,1,0,0,0,0,1,0.6104477611940298,0.3115047311331641,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0.943661971830986,1,1,1,1,0,0,0,0,1,0.6611940298507463,0.6568486037387492,0,1,0,0,0,1,1,0,0,0,0
1,0,0,1,0.6901408450704226,1,0,1,0,1,1,1,0,1,0.5228855721393034,0.3991864758827602,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0.1810945273631841,0.0020366951303946,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,0.5633802816901409,1,1,0,1,1,0,1,1,1,0.8572139303482588,0.4748615278098315,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.4084507042253521,1,1,0,0,0,1,1,1,1,0.8283582089552238,0.3345084237249019,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.3587064676616914,0.0040964689591507,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1,0.3943661971830986,1,1,0,0,1,0,1,1,1,0.8527363184079603,0.3399492268636049,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.3098591549295775,1,1,1,1,1,1,1,1,1,0.7248756218905472,0.2515001153934918,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.8309859154929577,1,0,0,0,0,0,0,0,0,0.0169154228855721,0.1351373182552504,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.081592039800995,0.2187514424186476,0,0,1,0,0,1,0,1,0,0,0
0,0,0,1,0.295774647887324,1,0,0,1,1,0,1,0,1,0.7079601990049752,0.228790676205862,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1.0,1,0,1,1,1,1,1,0,1,0.5656716417910447,0.613610662358643,1,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0.9154929577464788,1,1,0,1,1,0,1,1,0,0.8940298507462686,0.8331179321486268,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9144278606965174,0.9208400646203556,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0,0.647887323943662,1,1,1,0,0,0,0,0,0,0.617910447761194,0.4393087929840756,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.7042253521126761,1,1,0,1,1,1,1,1,1,0.9278606965174128,0.655948534502654,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.971830985915493,1,1,0,1,1,0,1,1,1,0.8781094527363184,0.8513962612508654,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,1,0.0164179104477611,0.0168243711054696,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.8169014084507042,1,1,1,1,0,1,1,1,1,0.9238805970149252,0.7542580198476806,0,1,0,0,0,1,0,0,0,1,0
0,0,0,1,0.028169014084507,1,0,0,0,0,1,1,1,0,0.5218905472636816,0.0238691437802907,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0,0.5211267605633804,0,0,0,0,0,0,0,0,1,0.0656716417910447,0.1081179321486268,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5070422535211268,1,1,1,1,1,0,0,0,0,0.7258706467661692,0.3881260096930533,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.5070422535211268,1,0,1,1,1,1,0,0,0,0.471144278606965,0.2648280636972074,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0,0.323943661971831,0,0,0,0,1,0,0,1,1,0.2228855721393034,0.1055273482575582,1,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.1830985915492957,1,0,1,1,0,1,0,0,0,0.4099502487562189,0.0879356104315716,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,0.9124378109452737,0.9039464574198016,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.7323943661971831,0,0,0,1,1,1,1,1,1,0.4199004975124378,0.3652723286406646,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0.0985915492957746,1,1,0,0,0,0,0,1,1,0.6631840796019901,0.0861008539118393,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,1.0,0,0,1,1,1,0,0,0,0,0.2014925373134328,0.3166628202169397,1,0,0,0,0,1,0,1,0,0,0
1,1,1,0,0.2253521126760563,1,1,0,0,0,0,1,1,1,0.7393034825870646,0.1841564735748904,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.0140845070422535,1,0,0,1,0,0,0,0,1,0.5502487562189055,0.014608816062774,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0.0985915492957746,1,0,0,0,0,0,0,0,0,0.0189054726368158,0.0158608354488806,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,0.6619718309859155,0,0,0,1,1,0,0,0,0,0.163681592039801,0.1829794599584583,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,0,1,0.0621890547263681,0.029004154165705,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0233830845771144,0.0002077082852527,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.3943661971830986,1,0,1,0,1,1,0,0,0,0.3955223880597015,0.1979806138933764,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,0.9014084507042254,1,1,0,1,1,0,1,1,1,0.8875621890547264,0.8110662358642973,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.0985915492957746,1,1,1,1,1,0,0,0,1,0.4701492537313433,0.0639683821832448,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.8450704225352113,1,1,0,0,0,0,0,0,0,0.071641791044776,0.1753750288483729,0,0,1,0,0,1,1,0,0,0,0
1,1,0,0,0.619718309859155,1,1,0,0,1,0,1,1,1,0.8149253731343283,0.5124624971151627,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0,1,1,0,1,1,0,1,1,1,0.8577114427860696,0.8585506577429033,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.1549295774647887,1,0,0,0,0,0,0,0,1,0.0288557213930348,0.0331467805215785,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,0.0845070422535211,1,1,0,0,0,0,1,1,0,0.7756218905472637,0.0716478190630048,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,1,0.2601990049751243,0.0380048465266559,1,0,0,1,0,0,0,0,0,1,1
1,1,1,0,0.5915492957746479,1,1,0,0,1,1,1,1,1,0.8885572139303483,0.521013154858066,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1,0.8028169014084507,1,1,0,0,1,1,0,1,0,0.7572139303482587,0.6398396030463881,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,0.2112676056338028,1,1,0,0,1,0,1,1,1,0.8009950248756219,0.1810235402723286,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0203980099502487,0.0024751903992614,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.0985915492957746,1,0,0,1,1,0,1,1,0,0.8248756218905472,0.0950957765981998,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.5492957746478874,1,1,1,0,1,0,1,1,0,0.8706467661691543,0.4857777521347796,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.1126760563380281,1,1,1,0,0,0,0,0,1,0.6258706467661692,0.0883510270020771,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.5633802816901409,1,0,0,1,0,1,1,0,1,0.7094527363184079,0.428219478421417,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.352112676056338,1,0,0,1,1,0,0,0,1,0.36318407960199,0.1601777059773829,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.3532338308457711,0.2121509346872836,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0.943661971830986,1,0,0,1,1,1,1,1,0,0.8706467661691543,0.8427994461112394,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0.9014084507042254,1,0,0,1,1,1,1,1,1,0.8716417910447761,0.7739095315024233,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.7605633802816901,1,0,0,1,0,1,0,1,1,0.4572139303482587,0.4163974151857835,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.2676056338028169,1,1,0,0,1,0,1,0,1,0.7009950248756219,0.2010904684975767,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.2535211267605634,1,0,0,0,0,1,0,1,1,0.691044776119403,0.196993999538426,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.619718309859155,1,1,0,0,1,0,0,1,1,0.7069651741293532,0.4815774290330025,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.971830985915493,1,0,0,0,0,0,0,0,1,0.0189054726368158,0.1606738979921532,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.0140845070422535,1,0,0,0,0,0,1,0,1,0.6119402985074627,0.0168128317562889,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.3661971830985915,1,1,0,0,0,0,1,1,1,0.7592039800995024,0.3122317101315485,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0.1549295774647887,1,0,0,0,0,0,0,0,1,0.017910447761194,0.0283579506115855,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,1.0,0,0,1,1,1,1,1,1,0,0.4870646766169154,0.5369143780290792,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.1549295774647887,1,1,0,0,0,0,1,1,0,0.7592039800995024,0.1332506346642049,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.056338028169014,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.0345834294945765,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0,0.9859154929577464,1,1,1,1,1,0,1,1,1,0.8880597014925372,0.887924071082391,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.4788732394366197,1,0,0,0,1,1,1,1,1,0.5447761194029851,0.2829967689822293,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0.971830985915493,1,1,1,1,1,1,1,1,0,0.9601990049751244,0.9027809831525504,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.4225352112676057,1,1,0,0,0,0,0,0,1,0.5751243781094527,0.2549042234018001,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.7183098591549296,1,1,0,0,1,1,0,1,1,0.7761194029850746,0.5736729748442188,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,0.5070422535211268,1,1,0,0,1,0,1,1,1,0.8243781094527362,0.429869605354258,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.9577464788732396,1,1,0,1,0,1,1,1,1,0.8601990049751244,0.831012000923148,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0,0.4084507042253521,1,1,0,0,0,0,0,0,0,0.5935323383084578,0.2691726286637433,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.4507042253521127,1,1,1,0,0,0,0,1,1,0.7203980099502488,0.34281098546042,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.7464788732394366,1,1,0,1,1,1,1,1,1,0.9174129353233832,0.6991633971843988,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.8169014084507042,1,1,1,0,0,1,0,1,0,0.5019900497512438,0.4675917378259865,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.7605633802816901,0,0,1,1,0,0,1,0,1,0.2646766169154229,0.2838968382183245,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,0.9577464788732396,0,0,0,0,1,0,0,0,1,0.1149253731343283,0.2441149319178398,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.9154929577464788,1,1,0,1,0,0,1,0,1,0.7029850746268657,0.6902030925455804,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0.5070422535211268,1,0,1,0,1,1,0,0,1,0.4029850746268656,0.2520540041541657,1,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.0159203980099502,0.0189649203784906,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.9577464788732396,1,1,1,0,1,1,1,1,0,0.6830845771144279,0.7125894299561505,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.1267605633802817,1,0,0,1,0,0,1,0,1,0.4119402985074626,0.0715612739441495,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1,0.5492957746478874,1,0,1,1,0,0,0,0,1,0.3681592039800995,0.2446803600276944,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0.1690140845070422,1,0,0,0,0,0,1,1,0,0.4791044776119403,0.0938091391645511,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0.0704225352112676,1,1,0,1,0,0,1,0,1,0.7149253731343282,0.0579852296330486,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.9577464788732396,1,0,0,0,0,0,0,0,0,0.0189054726368158,0.1521693976459728,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0.9154929577464788,1,1,0,1,1,1,1,1,1,0.8940298507462686,0.8265808908377568,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.1408450704225352,1,1,0,0,1,0,0,0,0,0.3532338308457711,0.0679898453727209,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.6338028169014085,1,0,1,0,1,1,0,0,0,0.3845771144278607,0.2932494807292868,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.0704225352112676,1,0,0,0,0,0,1,1,0,0.7069651741293532,0.0644818832217863,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.7746478873239437,1,1,1,0,1,1,1,1,1,0.908955223880597,0.6847680590814678,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.971830985915493,1,1,0,0,0,0,0,0,0,0.0686567164179104,0.2044022617124394,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.4507042253521127,1,1,0,0,1,1,1,1,1,0.6059701492537314,0.2899376875144241,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1.0,1,1,1,1,0,1,0,0,0,0.4825870646766169,0.5471382414031849,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.028169014084507,1,1,0,0,0,0,1,1,1,0.7656716417910447,0.0316235864297253,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1,0.2535211267605634,1,0,0,0,0,1,0,0,0,0.3039800995024875,0.107875605815832,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.056338028169014,0,0,0,0,0,0,1,1,0,0.2731343283582089,0.0206785137318255,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0.9859154929577464,1,0,0,1,1,1,1,1,1,0.6213930348258706,0.6561562427879067,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0.0985915492957746,1,0,1,0,0,0,0,0,1,0.5597014925373134,0.0682090930071544,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0228855721393034,0.0002019386106623,0,0,1,1,0,0,0,1,0,0,0
1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.6109452736318408,0.0070216939764597,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.8450704225352113,1,1,1,1,1,1,1,1,1,0.9636815920398007,0.8048522963304869,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.9859154929577464,0,0,1,1,0,1,1,1,0,0.4124378109452736,0.4735575813524116,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.943661971830986,1,1,0,1,1,0,0,0,0,0.6786069651741293,0.6628375259635356,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.6338028169014085,0,0,0,0,1,1,0,0,0,0.1537313432835821,0.1752884837295176,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.4507042253521127,1,1,1,0,0,0,0,0,0,0.6154228855721392,0.298234479575352,0,1,0,0,1,0,1,0,0,0,0
1,0,1,1,0.7323943661971831,1,1,1,1,1,1,0,1,1,0.8537313432835821,0.6401569351488575,0,1,0,0,0,1,1,0,0,0,0
1,1,1,0,0.6901408450704226,1,1,1,1,1,0,1,1,0,0.9004975124378108,0.6246365105008077,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.7887323943661972,0,0,1,0,1,1,0,0,1,0.227363184079602,0.2584179552273252,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.7464788732394366,1,0,0,0,0,0,0,0,1,0.0208955223880596,0.1238806831294715,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0.8309859154929577,1,1,0,1,1,0,1,1,1,0.8721393034825872,0.7364931917839834,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0.3802816901408451,1,1,0,0,0,1,1,1,1,0.8263681592039801,0.3223401800138472,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.0,1,0,0,0,0,0,1,0,1,0.6149253731343283,0.0070678513731825,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.3943661971830986,1,1,0,0,1,0,0,1,1,0.7059701492537314,0.3092026309716131,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.1267605633802817,1,0,0,1,0,1,0,1,1,0.4701492537313433,0.0690168474498038,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.5915492957746479,0,0,1,1,1,0,0,0,1,0.2208955223880597,0.2185610431571659,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,0.1690140845070422,1,0,0,0,0,0,0,0,0,0.5194029850746269,0.0958112162474036,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0.5915492957746479,1,0,1,0,1,1,1,1,1,0.6024875621890546,0.3971267020540042,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0.2535211267605634,1,1,0,0,0,0,0,1,1,0.6507462686567165,0.1669686129702285,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.0,1,0,0,0,0,0,1,1,1,0.7149253731343282,0.0082275559658435,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.9577464788732396,1,0,1,0,1,1,1,1,1,0.6388059701492538,0.6388760673897992,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.1453957996768982,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0.5915492957746479,1,1,1,1,0,1,0,0,0,0.4776119402985074,0.3333198707592891,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0.0704225352112676,1,0,0,0,0,0,0,0,0,0.0124378109452736,0.0147126702054004,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0.3283582089552238,0.0037445188091391,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,0.7746478873239437,1,0,0,0,0,0,1,1,0,0.7109452736318408,0.5693687975998154,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0.971830985915493,0,0,1,1,1,1,1,1,0,0.4606965174129352,0.5176667435956611,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2721393034825871,0.0030925455804292,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.676056338028169,1,1,0,1,1,0,1,0,1,0.7502487562189055,0.5194264943457189,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.0704225352112676,1,0,0,0,0,1,0,0,1,0.3124378109452736,0.0286810523886452,1,0,0,1,0,0,1,0,0,0,1
1,0,1,1,0.4366197183098592,1,0,1,1,1,1,0,1,0,0.5507462686567164,0.265180013847219,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,1.0,1,1,1,0,1,1,1,1,1,0.91044776119403,0.929673436418186,0,1,0,0,0,1,0,0,0,1,0
0,0,0,1,0.5070422535211268,1,0,1,1,0,1,0,0,0,0.4298507462686567,0.2635068082160166,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.9577464788732396,1,0,1,1,0,1,1,1,1,0.8771144278606965,0.8346526655896607,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.352112676056338,1,0,0,1,1,1,1,1,0,0.6333333333333334,0.2376817447495961,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,0.8028169014084507,1,1,0,1,1,0,1,1,1,0.8651741293532339,0.7162012462497115,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.323943661971831,1,1,0,0,0,1,0,0,0,0.3616915422885572,0.1411781675513501,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0.056338028169014,1,0,0,0,0,0,0,0,0,0.0228855721393034,0.0093064851142395,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.1971830985915492,1,0,0,0,0,0,0,0,1,0.017412935323383,0.0310696976690514,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0.4084507042253521,1,0,0,0,0,0,0,0,0,0.0144278606965173,0.0669801523194092,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.7605633802816901,1,1,1,1,0,1,0,0,1,0.4756218905472636,0.3973344103392568,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0.3380281690140845,0,0,0,0,0,0,1,0,1,0.1567164179104477,0.0962612508654511,1,0,0,1,0,0,1,0,0,0,1
0,1,1,0,0.1267605633802817,1,0,0,1,1,1,1,0,1,0.7388059701492538,0.1056196630510039,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.6056338028169015,0,0,1,1,1,1,0,1,1,0.3562189054726368,0.2719132240941611,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.647887323943662,1,0,1,1,0,1,0,0,1,0.4044776119402985,0.3224382644818832,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.1690140845070422,1,0,0,0,0,0,1,1,0,0.6975124378109452,0.1389337641357027,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.676056338028169,1,1,0,1,1,1,1,1,1,0.8925373134328359,0.6086314331871683,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0.8873239436619719,1,0,1,0,0,1,1,1,1,0.782587064676617,0.7264654973459498,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.008457711442786,3.4618047542118394e-05,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.2676056338028169,1,0,0,0,0,1,0,0,0,0.3159203980099502,0.1135760443111008,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0.5070422535211268,0,0,1,0,0,1,1,0,0,0.2701492537313432,0.1816639741518578,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0.4084507042253521,1,1,0,0,0,0,1,0,0,0.6686567164179105,0.2874624971151627,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5211267605633804,1,1,1,1,1,0,1,1,0,0.6552238805970149,0.3656646665128086,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5592039800995025,0.006421647819063,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.5070422535211268,1,0,0,0,0,0,1,1,1,0.4626865671641791,0.2684514193399492,1,0,0,1,0,0,0,0,1,0,1
